10en,Module,Name,DemangledName,Type,RawType,Size,DefaultValues,Comment,IsReadOnly
0x9412EC,CTimer,_ZN6CTimer14m_FrameCounterE,CTimer::m_FrameCounter,unsigned int,,4,,,0
0x9412F0,,_ZN6CWorld7PlayersE,CWorld::Players,CPlaceable *,,4,,,0
0x94142C,,gpGoalMarkerTex,gpGoalMarkerTex,int,,4,,,0
0x94143C,,_ZN7CClouds12ms_colourTopE,CClouds::ms_colourTop,,,1,,,0
0x941440,,_RwD3D8RasterExtOffset,_RwD3D8RasterExtOffset,,,1,,,0
0x941448,,_ZN6CPools21ms_pEntryInfoNodePoolE,CPools::ms_pEntryInfoNodePool,,,1,,,0
0x941450,,_ZN8CCarCtrl24LastTimeAmbulanceCreatedE,CCarCtrl::LastTimeAmbulanceCreated,,,1,,,0
0x941498,,NumPath2Nodes,NumPath2Nodes,,,1,,,0
0x9414D0,,_ZN10CTimeCycle22m_nCurrentSkyBottomRedE,CTimeCycle::m_nCurrentSkyBottomRed,,,1,,,0
0x9414D4,,_ZN7CReplay10SlowMotionE,CReplay::SlowMotion,,,1,,,0
0x9414D8,,NumPath3Nodes,NumPath3Nodes,,,1,,,0
0x941514,CGame,_ZN5CGame9currLevelE,CGame::currLevel,int,,4,,Current number of area,0
0x94151C,,_ZN7CReplay15OldRadioStationE,CReplay::OldRadioStation,,,1,,,0
0x941520,,TheText,TheText,char[20],,20,,,0
0x941534,,_ZN6CRadar12WeaponSpriteE,CRadar::WeaponSprite,,,1,,,0
0x941548,,_ZN12CCutsceneMgr16ms_cutsceneTimerE,CCutsceneMgr::ms_cutsceneTimer,,,1,,,0
0x941594,,_ZN8CPedType12ms_apPedTypeE,CPedType::ms_apPedType,int[],,4,,,0
0x9415F0,,_ZN10CCullZones19CurrentFlags_PlayerE,CCullZones::CurrentFlags_Player,,,1,,,0
0x9415F4,,NumberTimes,NumberTimes,,,1,,,0
0x9415F8,,gpBloodPoolTex,gpBloodPoolTex,int,,4,,,0
0x9415FC,,_ZN6CRadar9IceSpriteE,CRadar::IceSprite,,,1,,,0
0x941600,,_ZN10CModelInfo16ms_pedModelStoreE,CModelInfo::ms_pedModelStore,int[],,4,,,0
0x942F54,,_ZN8CWeather25Stored_InterpolationValueE,CWeather::Stored_InterpolationValue,,,1,,,0
0x942F60,,_ZN10CStreaming18ms_startLoadedListE,CStreaming::ms_startLoadedList,,,1,,,0
0x942F78,,_ZN15CParticleObject12pFarListHeadE,CParticleObject::pFarListHead,int,,4,,,0
0x942F7C,,_ZN7CReplay6RecordE,CReplay::Record,,,1,,,0
0x942FA4,,_ZN12CCutsceneMgr18ms_numCutsceneObjsE,CCutsceneMgr::ms_numCutsceneObjs,,,1,,,0
0x942FA8,,TempBufferIndicesStoredShattered,TempBufferIndicesStoredShattered,,,1,,,0
0x942FB0,,_ZN10CStreaming22ms_streamingBufferSizeE,CStreaming::ms_streamingBufferSize,,,1,,,0
0x942FB4,,_ZN4CHud14m_pVehicleNameE,CHud::m_pVehicleName,,,1,,,0
0x942FBC,,_rxPipelineGlobalsOffset,_rxPipelineGlobalsOffset,,,1,,,0
0x942FC4,,_ZN8CRubbish16StartStaticsListE,CRubbish::StartStaticsList,,,1,,,0
0x943010,,Present,Present,,,1,,,0
0x943044,,_ZN6CPools15ms_pPtrNodePoolE,CPools::ms_pPtrNodePool,,,1,,,0
0x943050,,_ZN6CStats11CarsCrushedE,CStats::CarsCrushed,,,1,,,0
0x943054,,_ZN7CReplay12CameraFixedXE,CReplay::CameraFixedX,,,1,,,0
0x943058,,_ZN7CReplay12CameraFixedYE,CReplay::CameraFixedY,,,1,,,0
0x94305C,,_ZN7CReplay12CameraFixedZE,CReplay::CameraFixedZ,,,1,,,0
0x943060,,_ZN8CGarages12CrushedCarIdE,CGarages::CrushedCarId,,,1,,,0
0x943070,,_ZN6CStats24InstantHitsFiredByPlayerE,CStats::InstantHitsFiredByPlayer,,,1,,,0
0x943074,,_ZN10CTimeCycle21m_nCurrentSkyTopGreenE,CTimeCycle::m_nCurrentSkyTopGreen,,,1,,,0
0x94307C,,_ZN6CRadar11SpraySpriteE,CRadar::SpraySprite,,,1,,,0
0x9430D4,,_ZN11CTheScripts12pIdleScriptsE,CTheScripts::pIdleScripts,,,1,,,0
0x9430D8,,_ZN7CDarkel17TimeOfFrenzyStartE,CDarkel::TimeOfFrenzyStart,,,1,,,0
0x9430DC,,_ZN6CPools15ms_pVehiclePoolE,CPools::ms_pVehiclePool,,,1,,,0
0x9430E0,,TempBufferIndicesStoredHiLight,TempBufferIndicesStoredHiLight,,,1,,,0
0x9430E4,CClock,_ZN6CClock17ms_nLastClockTickE,CClock::ms_nLastClockTick,unsigned int,,4,,,0
0x9430E8,,_ZN6CStats13MissionsGivenE,CStats::MissionsGiven,,,1,,,0
0x9430EC,,TimeStartedCountingForFade,TimeStartedCountingForFade,,,1,,,0
0x9430F0,,_ZN7CDarkel10WeaponTypeE,CDarkel::WeaponType,,,1,,,0
0x943118,,_ZN8CCarCtrl13NumRandomCarsE,CCarCtrl::NumRandomCars,,,1,,,0
0x9434F0,CDraw,_ZN5CDraw12ms_fFarClipZE,CDraw::ms_fFarClipZ,float,,4,,,0
0x9434F4,CTimer,oldPcTimer,oldPcTimer,int,,4,,,0
0x9434F8,,_ZN10CModelInfo16ms_2dEffectStoreE,CModelInfo::ms_2dEffectStore,,,1,,,0
0x95CB40,,_ZN12CCutsceneMgr21ms_cutsceneLoadStatusE,CCutsceneMgr::ms_cutsceneLoadStatus,,,1,,,0
0x95CB4C,,gpWalkDontTex,gpWalkDontTex,,,1,,,0
0x95CB50,,_ZN11CPopulation13ms_nTotalPedsE,CPopulation::ms_nTotalPeds,,,1,,,0
0x95CB8C,,_ZN6CStats22InstantHitsHitByPlayerE,CStats::InstantHitsHitByPlayer,,,1,,,0
0x95CB90,,_ZN10CStreaming19ms_pExtraObjectsDirE,CStreaming::ms_pExtraObjectsDir,,,1,,,0
0x95CB94,,gpCrackedGlassTex,gpCrackedGlassTex,,,1,,,0
0x95CB98,,gpShadowHeadLightsTex,gpShadowHeadLightsTex,int,,4,,,0
0x95CB9C,,_ZN4CHud7SpritesE,CHud::Sprites,int *[15],,60,,,0
0x95CBF8,,_ZN10CStreaming21ms_lastVehicleDeletedE,CStreaming::ms_lastVehicleDeleted,,,1,,,0
0x95CBFC,,_ZN11CWaterLevel14ms_pWavyAtomicE,CWaterLevel::ms_pWavyAtomic,,,1,,,0
0x95CC00,,nNumOfMp3Files,nNumOfMp3Files,,,1,,,0
0x95CC04,,_ZN5CFont6SpriteE,CFont::Sprite,,,1,,,0
0x95CC24,,_ZN18CRecordDataForGame14RecordingStateE,CRecordDataForGame::RecordingState,,,1,,,0
0x95CC28,,_ZN10CSceneEdit19m_nNumMovieCommandsE,CSceneEdit::m_nNumMovieCommands,char[],,2,,,0
0x95CC34,,_ZN11CRoadBlocks13NumRoadBlocksE,CRoadBlocks::NumRoadBlocks,,,1,,,0
0x95CC36,,_ZN9CTheZones18TotalNumberOfZonesE,CTheZones::TotalNumberOfZones,,,1,,,0
0x95CC3E,,_ZN12CPointLights9NumLightsE,CPointLights::NumLights,,,1,,,0
0x95CC40,,_ZN9CTheZones9FindIndexE,CTheZones::FindIndex,,,1,,,0
0x95CC42,,_ZN11CTheScripts19NumScriptDebugLinesE,CTheScripts::NumScriptDebugLines,,,1,,,0
0x95CC44,,_ZN8CRestart22NumberOfPoliceRestartsE,CRestart::NumberOfPoliceRestarts,,,1,,,0
0x95CC46,,_ZN8CRestart24NumberOfHospitalRestartsE,CRestart::NumberOfHospitalRestarts,,,1,,,0
0x95CC48,,_ZN10CSceneEdit22m_nCurrentMovieCommandE,CSceneEdit::m_nCurrentMovieCommand,,,1,,,0
0x95CC50,,_ZN10CSceneEdit14m_nNumVehiclesE,CSceneEdit::m_nNumVehicles,,,1,,,0
0x95CC52,,OddJob2Timer,OddJob2Timer,,,1,,,0
0x95CC54,,_ZN4CHud16SpriteBrightnessE,CHud::SpriteBrightness,,,1,,,0
0x95CC58,,nPlayerInComboMove,nPlayerInComboMove,,,1,,,0
0x95CC5A,,_ZN10CSceneEdit9m_nActor2E,CSceneEdit::m_nActor2,,,1,,,0
0x95CC5C,,NumTrackNodes,NumTrackNodes,,,1,,,0
0x95CC5E,,_ZN11CTheScripts14ScriptsUpdatedE,CTheScripts::ScriptsUpdated,,,1,,,0
0x95CC60,,_ZN10CStreaming14ms_loadedGangsE,CStreaming::ms_loadedGangs,,,1,,,0
0x95CC62,,_ZN6CDebug19ms_nCurrentTextLineE,CDebug::ms_nCurrentTextLine,,,1,,,0
0x95CC64,,_ZN6CWorld19ms_nCurrentScanCodeE,CWorld::ms_nCurrentScanCode,,,1,,,0
0x95CC66,,_ZN10CTimeCycle29m_nCurrentLightShadowStrengthE,CTimeCycle::m_nCurrentLightShadowStrength,int,,4,,,0
0x95CC6A,,NumTrackNodes_S,NumTrackNodes_S,,,1,,,0
0x95CC70,,_ZN8CWeather14NewWeatherTypeE,CWeather::NewWeatherType,,,1,,,0
0x95CC72,,_ZN11CTheScripts19NumberOfUsedObjectsE,CTheScripts::NumberOfUsedObjects,,,1,,,0
0x95CC74,,_ZN9CTheZones21TotalNumberOfMapZonesE,CTheZones::TotalNumberOfMapZones,,,1,,,0
0x95CC76,,_ZN10CTimeCycle24m_nCurrentShadowStrengthE,CTimeCycle::m_nCurrentShadowStrength,int,,4,,,0
0x95CC7A,,CollectGameState,CollectGameState,,,1,,,0
0x95CC7C,CClock,_ZN6CClock20ms_nGameClockSecondsE,CClock::ms_nGameClockSeconds,unsigned __int16,,2,,,0
0x95CC80,,_ZN8CWeather17ForcedWeatherTypeE,CWeather::ForcedWeatherType,,,1,,,0
0x95CC82,,_ZN4CHud13m_ItemToFlashE,CHud::m_ItemToFlash,,,1,,,0
0x95CC84,,_ZN9CTheZones18NumberOfAudioZonesE,CTheZones::NumberOfAudioZones,,,1,,,0
0x95CC88,,_ZN11CTheScripts31NumberOfIntroTextLinesThisFrameE,CTheScripts::NumberOfIntroTextLinesThisFrame,,,1,,,0
0x95CC8A,,_ZN8CPickups20CollectedPickUpIndexE,CPickups::CollectedPickUpIndex,,,1,,,0
0x95CC8C,,bInvertMouseV,bInvertMouseV,,,1,,,0
0x95CC8D,,bInvertMouseH,bInvertMouseH,char,,1,,,0
0x95CC8E,,_ZN10CSceneEdit15m_nCurrentActorE,CSceneEdit::m_nCurrentActor,,,1,,,0
0x95CC90,,_ZN10CSceneEdit17m_nCurrentCommandE,CSceneEdit::m_nCurrentCommand,,,1,,,0
0x95CC92,,_ZN10CSceneEdit8m_nActorE,CSceneEdit::m_nActor,,,1,,,0
0x95CC94,,_ZN5CFont7NewLineE,CFont::NewLine,,,1,,,0
0x95CC96,,_ZN10CSceneEdit12m_nNumActorsE,CSceneEdit::m_nNumActors,,,1,,,0
0x95CC9C,CClock,_ZN6CClock27ms_Stored_nGameClockSecondsE,CClock::ms_Stored_nGameClockSeconds,unsigned __int16,,2,,,0
0x95CC9E,,_ZN11CWaterLevel9nGeomUsedE,CWaterLevel::nGeomUsed,,,1,,,0
0x95CCA2,,_ZN7CObject14nNoTempObjectsE,CObject::nNoTempObjects,,,1,,,0
0x95CCA6,,_ZN11CTheScripts16CommandsExecutedE,CTheScripts::CommandsExecuted,,,1,,,0
0x95CCAA,,_ZN5CHeli14NumRandomHelisE,CHeli::NumRandomHelis,,,1,,,0
0x95CCAC,,_ZN10CSceneEdit17m_nCurrentVehicleE,CSceneEdit::m_nCurrentVehicle,,,1,,,0
0x95CCAE,,_ZN8CWeather21Stored_NewWeatherTypeE,CWeather::Stored_NewWeatherType,,,1,,,0
0x95CCB0,,_ZN10CSceneEdit13m_nWeaponTypeE,CSceneEdit::m_nWeaponType,,,1,,,0
0x95CCB2,,_ZN17CVehicleModelInfo12ms_compsUsedE,CVehicleModelInfo::ms_compsUsed,,,1,,,0
0x95CCB4,,_ZN7CDarkel6StatusE,CDarkel::Status,,,1,,,0
0x95CCE8,,_ZN10CSceneEdit11m_nVehicle2E,CSceneEdit::m_nVehicle2,,,1,,,0
0x95CCEC,,_ZN8CWeather14OldWeatherTypeE,CWeather::OldWeatherType,,,1,,,0
0x95CCF0,,_ZN10CSceneEdit10m_nVehicleE,CSceneEdit::m_nVehicle,,,1,,,0
0x95CCF4,,_ZN12CMenuManager27m_bStartUpFrontEndRequestedE,CMenuManager::m_bStartUpFrontEndRequested,,,1,,,0
0x95CCF5,,_ZN12CCutsceneMgr10ms_runningE,CCutsceneMgr::ms_running,,,1,,,0
0x95CCF6,,_ZN11CPopulation19ms_bGivePedsWeaponsE,CPopulation::ms_bGivePedsWeapons,,,1,,,0
0x95CCF7,,_ZN4CHud18m_HelpMessageQuickE,CHud::m_HelpMessageQuick,,,1,,,0
0x95CD1D,,_ZN8CGarages15RespraysAreFreeE,CGarages::RespraysAreFree,,,1,,,0
0x95CD1E,CGame,_ZN5CGame10germanGameE,CGame::germanGame,bool,,1,,,0
0x95CD1F,,_ZN10CSceneEdit12m_bRecordingE,CSceneEdit::m_bRecording,,,1,,,0
0x95CD21,,_ZN11CAutomobile16m_sAllTaxiLightsE,CAutomobile::m_sAllTaxiLights,,,1,,,0
0x95CD23,,_ZN12CMenuManager20m_PrefsUseWideScreenE,CMenuManager::m_PrefsUseWideScreen,char,,1,,,0
0x95CD24,,nChannelVolume,nChannelVolume,_BYTE[29],,29,,,0
0x95CD41,,_ZN11CTheScripts18FailCurrentMissionE,CTheScripts::FailCurrentMission,,,1,,,0
0x95CD42,,gbShowCollisionPolys,gbShowCollisionPolys,,,1,,,0
0x95CD43,,_ZN5CHeli12ScriptHeliOnE,CHeli::ScriptHeliOn,,,1,,,0
0x95CD44,,_ZN4CPed16bNastyLimbsCheatE,CPed::bNastyLimbsCheat,,,1,,,0
0x95CD46,,bDidWeProcessAnyCinemaCam,bDidWeProcessAnyCinemaCam,,,1,,,0
0x95CD47,,_ZN10CStreaming16ms_hasLoadedLODsE,CStreaming::ms_hasLoadedLODs,,,1,,,0
0x95CD48,,_ZN4CPad20m_bMapPadOneToPadTwoE,CPad::m_bMapPadOneToPadTwo,,,1,,,0
0x95CD4A,,_ZN10CCullZones18bCullZonesDisabledE,CCullZones::bCullZonesDisabled,,,1,,,0
0x95CD4C,,_ZN8CRestart21OverrideHospitalLevelE,CRestart::OverrideHospitalLevel,,,1,,,0
0x95CD4D,,gSpecialSuspectLastSeenReport,gSpecialSuspectLastSeenReport,,,1,,,0
0x95CD4F,,_ZN11CPopulation24m_CountDownToPedsAtStartE,CPopulation::m_CountDownToPedsAtStart,,,1,,,0
0x95CD50,,_ZN8CRestart26OverridePoliceStationLevelE,CRestart::OverridePoliceStationLevel,,,1,,,0
0x95CD51,,_ZN11CTheScripts27CountdownToMakePlayerUnsafeE,CTheScripts::CountdownToMakePlayerUnsafe,,,1,,,0
0x95CD52,,_ZN4CPad27bDisplayNoControllerMessageE,CPad::bDisplayNoControllerMessage,,,1,,,0
0x95CD53,CDraw,_ZN5CDraw8FadeBlueE,CDraw::FadeBlue,unsigned __int8,,1,,,0
0x95CD55,,_ZN11CTheScripts22bUsingAMultiScriptFileE,CTheScripts::bUsingAMultiScriptFile,,,1,,,0
0x95CD56,,_ZN5CHeli23CatalinaHasBeenShotDownE,CHeli::CatalinaHasBeenShotDown,,,1,,,0
0x95CD57,,_ZN11CTheScripts15UseTextCommandsE,CTheScripts::UseTextCommands,,,1,,,0
0x95CD58,,_ZN7CReplay20bPlayingBackFromFileE,CReplay::bPlayingBackFromFile,,,1,,,0
0x95CD5B,,_ZN7CReplay4ModeE,CReplay::Mode,,,1,,,0
0x95CD5D,,_ZN8CRestart16bOverrideRestartE,CRestart::bOverrideRestart,,,1,,,0
0x95CD5E,,_ZN10CGameLogic13ActivePlayersE,CGameLogic::ActivePlayers,,,1,,,0
0x95CD60,,_ZN7CDarkel17InterruptedWeaponE,CDarkel::InterruptedWeapon,,,1,,,0
0x95CD61,,_ZN6CWorld13PlayerInFocusE,CWorld::PlayerInFocus,,,1,,,0
0x95CD62,,_ZN4CHud25m_Wants_To_Draw_3dMarkersE,CHud::m_Wants_To_Draw_3dMarkers,,,1,,,0
0x95CD63,,_ZN8CCarCtrl22CountDownToCarsAtStartE,CCarCtrl::CountDownToCarsAtStart,,,1,,,0
0x95CD66,,_ZN8CVehicle7bCheat3E,CVehicle::bCheat3,,,1,,,0
0x95CD68,CDraw,_ZN5CDraw9FadeValueE,CDraw::FadeValue,unsigned __int8,,1,,,0
0x95CD69,,_ZN8CRestart22bFadeInAfterNextArrestE,CRestart::bFadeInAfterNextArrest,,,1,,,0
0x95CD6A,,_ZN12CMenuManager28m_bShutDownFrontEndRequestedE,CMenuManager::m_bShutDownFrontEndRequested,,,1,,,0
0x95CD6C,,_ZN6CWorld20bForceProcessControlE,CWorld::bForceProcessControl,,,1,,,0
0x95CD6D,,gbBigWhiteDebugLightSwitchedOn,gbBigWhiteDebugLightSwitchedOn,,,1,,,0
0x95CD6E,,_ZN10CStreaming19ms_disableStreamingE,CStreaming::ms_disableStreaming,,,1,,,0
0x95CD6F,,_ZN14CPacManPickups9bPMActiveE,CPacManPickups::bPMActive,,,1,,,0
0x95CD71,CDraw,_ZN5CDraw9FadeGreenE,CDraw::FadeGreen,unsigned __int8,,1,,,0
0x95CD72,,_ZN10CSceneEdit17m_bActor2SelectedE,CSceneEdit::m_bActor2Selected,,,1,,,0
0x95CD73,,_ZN8CCoronas18SunBlockedByCloudsE,CCoronas::SunBlockedByClouds,,,1,,,0
0x95CD74,,_ZN12CCutsceneMgr19ms_useLodMultiplierE,CCutsceneMgr::ms_useLodMultiplier,,,1,,,0
0x95CD75,,_ZN8CVehicle14bAllDodosCheatE,CVehicle::bAllDodosCheat,,,1,,,0
0x95CD76,,_ZN7CReplay20bDoLoadSceneWhenDoneE,CReplay::bDoLoadSceneWhenDone,,,1,,,0
0x95CD77,,_ZN10CSceneEdit9m_bEditOnE,CSceneEdit::m_bEditOn,,,1,,,0
0x95CD78,,_ZN8CVehicle16bWheelsOnlyCheatE,CVehicle::bWheelsOnlyCheat,,,1,,,0
0x95CD79,,_ZN11CPopulation22bZoneChangeHasHappenedE,CPopulation::bZoneChangeHasHappened,,,1,,,0
0x95CD7A,,_ZN8CGarages12BombsAreFreeE,CGarages::BombsAreFree,,,1,,,0
0x95CD7B,CClock,_ZN6CClock25ms_Stored_nGameClockHoursE,CClock::ms_Stored_nGameClockHours,unsigned __int8,,1,,,0
0x95CD7C,CTimer,_ZN6CTimer11m_UserPauseE,CTimer::m_UserPause,bool,,1,,,0
0x95CD7D,,_ZN8CWeather17bScriptsForceRainE,CWeather::bScriptsForceRain,,,1,,,0
0x95CD7E,,_ZN12CMenuManager15m_PrefsSpeakersE,CMenuManager::m_PrefsSpeakers,char,,1,,,0
0x95CD7F,,_ZN10CSceneEdit16m_bCommandActiveE,CSceneEdit::m_bCommandActive,,,1,,,0
0x95CD82,CClock,_ZN6CClock19bClockHasBeenStoredE,CClock::bClockHasBeenStored,bool,,1,,,0
0x95CD85,,_ZN5CHeli14CatalinaHeliOnE,CHeli::CatalinaHeliOn,,,1,,,0
0x95CD86,,_ZN9CRenderer17m_loadingPriorityE,CRenderer::m_loadingPriority,,,1,,,0
0x95CD87,,_ZN11CTheScripts7DbgFlagE,CTheScripts::DbgFlag,,,1,,,0
0x95CD89,,_ZN4CHud19m_Wants_To_Draw_HudE,CHud::m_Wants_To_Draw_Hud,,,1,,,0
0x95CD8A,,_ZN8CCarCtrl26bCarsGeneratedAroundCameraE,CCarCtrl::bCarsGeneratedAroundCamera,,,1,,,0
0x95CD8B,,_ZN6CWorld20bProcessCutsceneOnlyE,CWorld::bProcessCutsceneOnly,,,1,,,0
0x95CD8C,,_ZN6CWorld19bDoingCarCollisionsE,CWorld::bDoingCarCollisions,,,1,,,0
0x95CD8D,,_ZN12CMenuManager25m_DisplayControllerOnFootE,CMenuManager::m_DisplayControllerOnFoot,,,1,,,0
0x95CD8E,,g_bMissionAudioLoadFailed,g_bMissionAudioLoadFailed,,,1,,,0
0x95CD8F,,_ZN6CWorld16bIncludeDeadPedsE,CWorld::bIncludeDeadPeds,,,1,,,0
0x95CD90,CDraw,_ZN5CDraw7FadeRedE,CDraw::FadeRed,unsigned __int8,,1,,,0
0x95CD92,,_ZN12CMenuManager19m_PrefsUseVibrationE,CMenuManager::m_PrefsUseVibration,,,1,,,0
0x95CD93,,gbModelViewer,gbModelViewer,,,1,,,0
0x95CD95,,_ZN12CCutsceneMgr9ms_loadedE,CCutsceneMgr::ms_loaded,,,1,,,0
0x95CD97,,_ZN8CRubbish17bRubbishInvisibleE,CRubbish::bRubbishInvisible,,,1,,,0
0x95CD98,,_ZN7CDarkel17bProperKillFrenzyE,CDarkel::bProperKillFrenzy,,,1,,,0
0x95CD99,,StillToFadeOut,StillToFadeOut,,,1,,,0
0x95CD9B,CClock,_ZN6CClock27ms_Stored_nGameClockMinutesE,CClock::ms_Stored_nGameClockMinutes,unsigned __int8,,1,,,0
0x95CD9C,,g_SlowMode,g_SlowMode,,,1,,,0
0x95CD9D,,_ZN8CRestart21bFadeInAfterNextDeathE,CRestart::bFadeInAfterNextDeath,,,1,,,0
0x95CD9F,,_ZN12CCutsceneMgr21ms_cutsceneProcessingE,CCutsceneMgr::ms_cutsceneProcessing,,,1,,,0
0x95CDA0,,_ZN12CCutsceneMgr13ms_animLoadedE,CCutsceneMgr::ms_animLoaded,,,1,,,0
0x95CDA1,,_ZN10CSceneEdit18m_bVehicleSelectedE,CSceneEdit::m_bVehicleSelected,,,1,,,0
0x95CDA2,,_ZN7CReplay12ClockMinutesE,CReplay::ClockMinutes,,,1,,,0
0x95CDA3,,_ZN8CWeather14LightningFlashE,CWeather::LightningFlash,,,1,,,0
0x95CDA4,,_ZN12CMenuManager19m_PrefsRadioStationE,CMenuManager::m_PrefsRadioStation,char,,1,,,0
0x95CDA5,,_ZN10CCullZones25bCurrentSubwayIsInvisibleE,CCullZones::bCurrentSubwayIsInvisible,,,1,,,0
0x95CDA6,CClock,_ZN6CClock18ms_nGameClockHoursE,CClock::ms_nGameClockHours,unsigned __int8,,1,,,0
0x95CDA8,,b_FoundRecentSavedGameWantToLoad,b_FoundRecentSavedGameWantToLoad,,,1,,,0
0x95CDAB,,_ZN6CMBlur19ms_bJustInitialisedE,CMBlur::ms_bJustInitialised,,,1,,,0
0x95CDAC,,_ZN8CWeather14LightningBurstE,CWeather::LightningBurst,,,1,,,0
0x95CDAD,,_ZN6CMBlur6BlurOnE,CMBlur::BlurOn,char,,1,,,0
0x95CDAF,,_ZN17CTheCarGenerators14ProcessCounterE,CTheCarGenerators::ProcessCounter,,,1,,,0
0x95CDB0,,_ZN10CStreaming19ms_bLoadingBigModelE,CStreaming::ms_bLoadingBigModel,,,1,,,0
0x95CDB1,CTimer,_ZN6CTimer11m_CodePauseE,CTimer::m_CodePause,bool,,1,,,0
0x95CDB2,,_ZN8CGarages19bCamShouldBeOutsideE,CGarages::bCamShouldBeOutside,,,1,,,0
0x95CDB3,,_ZN11CTheScripts29bAlreadyRunningAMissionScriptE,CTheScripts::bAlreadyRunningAMissionScript,,,1,,,0
0x95CDB4,,JustLoadedDontFadeInYet,JustLoadedDontFadeInYet,,,1,,,0
0x95CDB6,,_ZN7CDarkel25bStandardSoundAndMessagesE,CDarkel::bStandardSoundAndMessages,,,1,,,0
0x95CDB8,,_ZN4CPad26bObsoleteControllerMessageE,CPad::bObsoleteControllerMessage,,,1,,,0
0x95CDB9,,gbShowPedRoadGroups,gbShowPedRoadGroups,,,1,,,0
0x95CDBB,,gbFastTime,gbFastTime,,,1,,,0
0x95CDBC,,_ZN11CTheScripts21StoreVehicleWasRandomE,CTheScripts::StoreVehicleWasRandom,,,1,,,0
0x95CDBE,,DMAudio,DMAudio,,,1,,,0
0x95CDBF,,_ZN10CSceneEdit16m_bDrawGotoArrowE,CSceneEdit::m_bDrawGotoArrow,,,1,,,0
0x95CDC1,,_ZN8CWeather18Stored_StateStoredE,CWeather::Stored_StateStored,,,1,,,0
0x95CDC2,CGame,_ZN5CGame12playingIntroE,CGame::playingIntro,bool,,1,,,0
0x95CDC3,,bPlayerInRCBuggy,bPlayerInRCBuggy,,,1,,,0
0x95CDC5,,_ZN7CReplay10ClockHoursE,CReplay::ClockHours,,,1,,,0
0x95CDC6,,_ZN17CTheCarGenerators34GenerateEvenIfPlayerIsCloseCounterE,CTheCarGenerators::GenerateEvenIfPlayerIsCloseCounter,,,1,,,0
0x95CDC8,CClock,_ZN6CClock20ms_nGameClockMinutesE,CClock::ms_nGameClockMinutes,unsigned __int8,,1,,,0
0x95CDC9,,_ZN19CRecordDataForChase10CurrentCarE,CRecordDataForChase::CurrentCar,,,1,,,0
0x95CDCA,,_ZN7CDarkel13bNeedHeadShotE,CDarkel::bNeedHeadShot,,,1,,,0
0x95CDCB,CGame,_ZN5CGame10frenchGameE,CGame::frenchGame,bool,,1,,,0
0x95CDCD,,_ZN7CReplay19bAllowLookAroundCamE,CReplay::bAllowLookAroundCam,,,1,,,0
0x95CDCE,,_ZN19CRecordDataForChase6StatusE,CRecordDataForChase::Status,,,1,,,0
0x95CDCF,CGame,_ZN5CGame13noProstitutesE,CGame::noProstitutes,bool,,1,,,0
0x95CDD2,,gMusicPlaying,gMusicPlaying,,,1,,,0
0x95CDD3,,_ZN8CCredits13bCreditsGoingE,CCredits::bCreditsGoing,,,1,,,0
0x95CDD4,,_ZN10CSceneEdit16m_bActorSelectedE,CSceneEdit::m_bActorSelected,,,1,,,0
